card__link href,card__image src,card__size,card__title,card__button,brand_name,brand_country,brand_description
"https://cigarday.ru/sigary/total-flame/total-flame-otr/","","113 мм × 52 RG","Total Flame OTR","2 100 ₽","Total Flame","Dominican Republic","Доминиканский бренд с яркими и интенсивными вкусами."
"https://cigarday.ru/sigary/asylum/asylum-13-the-ogre-super-goliath-80-x-8/","https://cigarday.ru/images/cms/thumbs/5b62725df0ef599ffa26e6e4500afde6041a03a0/asylum_13_the_ogre_super_goliath_auto_56_png_5_80.png","203 мм × 80 RG","Asylum 13 The Ogre Super Goliath 80 x 8","3 150 ₽","Asylum","Nicaragua","Никарагуанский бренд, производящий крепкие и интенсивные сигары."
"https://cigarday.ru/sigary/la-aroma-del-caribe/la-aroma-del-caribe-edicion-especial-60-toro-grande/","https://cigarday.ru/images/cms/thumbs/2cd99dd4ce28d60a1d43245d38f0c2864fdd3849/la_aroma_del_caribe_edicion_especial_60_toro_grande_auto_56_png_5_80.png","152 мм × 60 RG","La Aroma del Caribe Edicion Especial № 60 Toro Grande","2 250 ₽","La Aroma Del Caribe","Dominican Republic","Доминиканский бренд, известный своими ароматными сигарами с карибскими вкусами."
"https://cigarday.ru/sigary/cle/c-l-e-corojo-perfecto-11-18/","https://cigarday.ru/images/cms/thumbs/d82669f90262c86c43246f8f905759e1380bd408/c_l_e_corojo_perfecto_auto_56_png_5_80.png","152 мм × 54 RG","C.L.E. Corojo Perfecto 11/18","2 330 ₽","C.L.E.","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/paradiso/paradiso-monumento/","https://cigarday.ru/images/cms/thumbs/42ad04a316d8006230e308457bfd87ea0499fd1f/paradiso_monumento_1_auto_56_png_5_80.png","184 мм × 49 RG","Paradiso Monumento","2 330 ₽","Paradiso","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/quai-d-orsay/quai-d-orsay-imperiales1/","https://cigarday.ru/images/cms/thumbs/171f8879927c6c46bd8f8ec7f2c64c2455e8ec6d/quai_d_orsay_imperiales_auto_56_png_5_80.png","178 мм × 47 RG","Quai d'Orsay Imperiales","8 400 ₽","Quai d'Orsay","Cuba","Кубинский бренд, созданный в 1973 году специально для французского рынка. Известен своими элегантными сигарами."
"https://cigarday.ru/sigary/eiroa/eiroa-the-first-20-years-diadema/","https://cigarday.ru/images/cms/thumbs/896a758e4ace7a34f8bdc504121048b09139413c/eiroa_the_first_20_years_diadema_auto_56_png_5_80.png","203 мм × 48 RG","Eiroa The First 20 Years Diadema","3 750 ₽","Eiroa","Honduras","Гондурасский бренд, основанный Julio Eiroa. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/la-aroma-del-caribe/la-aroma-del-caribe-reserva-romantico/","https://cigarday.ru/images/cms/thumbs/a71f9eeee7bcbbe9b8a44e048d355057951b5a0f/la_aroma_del_caribe_reserva_romantic_auto_56_png_5_80.png","175 мм × 50 RG","La Aroma del Caribe Reserva Romantico","2 330 ₽","La Aroma Del Caribe","Dominican Republic","Доминиканский бренд, известный своими ароматными сигарами с карибскими вкусами."
"https://cigarday.ru/sigary/cle/c-l-e-25th-anniversary-toro-54-x-6/","https://cigarday.ru/images/cms/thumbs/8592bc3edb326b74a2c4f114f00d2bfb1750b8ce/cle_25th_anniversary_toro_auto_56_png_5_80.png","152 мм × 54 RG","C.L.E. 25th Anniversary Toro 54 x 6","3 150 ₽","C.L.E.","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/eiroa/eiroa-cbt-maduro-robusto-50-x-5/","https://cigarday.ru/images/cms/thumbs/ac48ef56898c2393ef6c6e60ca3ee4169af2d7f5/eiroa_cbt_maduro_robusto_auto_56_png_5_80.png","127 мм × 50 RG","Eiroa CBT Maduro Robusto 50 x 5","2 480 ₽","Eiroa","Honduras","Гондурасский бренд, основанный Julio Eiroa. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-joya-silver-corona/","https://cigarday.ru/images/cms/thumbs/2f6cf13bd8daee355269ac36cf95714a093a3525/joya_de_nicaragua_joya_silver_corona_auto_56_png_5_80.png","140 мм × 42 RG","Joya De Nicaragua Joya Silver Corona","1 670 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/asylum/asylum-13-the-ogre-toro-gordo-60-x-6/","https://cigarday.ru/images/cms/thumbs/9f7ee2e13bf93e7b9e79e49ecd4044f99f3d1436/asylum_13_the_ogre_toro_gordo_auto_56_png_5_80.png","152 мм × 60 RG","Asylum 13 The Ogre Toro Gordo 60 x 6","2 330 ₽","Asylum","Nicaragua","Никарагуанский бренд, производящий крепкие и интенсивные сигары."
"https://cigarday.ru/sigary/joya-de-nicaragua/joya-de-nicaragua-clasico-medio-siglo-seleccion-b/","https://cigarday.ru/images/cms/thumbs/dd6b8334efc40512d16edcd2e9e79f23445bdd4b/joya_de_nicaragua_clasico_medio_siglo_seleccion_b_auto_56_png_5_80.png","140 мм × 42 RG","Joya De Nicaragua Clasico Medio Siglo Seleccion B","1 600 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/la-aroma-del-caribe/la-aroma-del-caribe-mi-amor-robusto/","https://cigarday.ru/images/cms/thumbs/d2d0236c117d85fbdd4e0154bf8ed6a418bc9b21/la_aroma_del_caribe_mi_amor_robusto_1_auto_56_png_5_80.png","127 мм × 50 RG","La Aroma del Caribe Mi Amor Robusto","2 250 ₽","La Aroma Del Caribe","Dominican Republic","Доминиканский бренд, известный своими ароматными сигарами с карибскими вкусами."
"https://cigarday.ru/sigary/cle/c-l-e-corojo-robusto-50-x-5/","https://cigarday.ru/images/cms/thumbs/e7509523d249e531c43e341802fc578ce0d5607a/cle_corojo_robusto_auto_56_png_5_80.png","127 мм × 50 RG","C.L.E. Corojo Robusto 50 x 5","2 180 ₽","C.L.E.","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/total-flame/total-flame-otr/","https://cigarday.ru/images/cms/thumbs/fd86a5fa264ff955ace27bf58fb451e1270d9f9f/otr_auto_56_png_5_80.png","113 мм × 52 RG","Total Flame OTR","2 100 ₽","Total Flame","Dominican Republic","Доминиканский бренд с яркими и интенсивными вкусами."
"https://cigarday.ru/sigary/cle/c-l-e-25th-anniversary-perfecto-11-18/","https://cigarday.ru/images/cms/thumbs/26ca506e8a273ebf2d02d6d60ada5cb77aa87f4f/c_l_e_anniversary_perfecto_auto_56_png_5_80.png","152 мм × 54 RG","C.L.E. 25th Anniversary Perfecto 11/18","3 300 ₽","C.L.E.","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-antano-original-gran-c-nsul/","https://cigarday.ru/images/cms/thumbs/989875b3d3562632085caf3d8b1c155e37a5ccea/joya_de_nicaragua_antano_original_gran_consul_auto_56_png_5_80.png","120 мм × 60 RG","Joya De Nicaragua Antano Original Gran Consul","2 030 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-clasico-original-torpedo/","https://cigarday.ru/images/cms/thumbs/e963920305d5203f0d3ba15d15908eb13e7de09d/joya_de_nicaragua_clasico_original_torpedo_auto_56_png_5_80.png","152 мм × 52 RG","Joya De Nicaragua Clasico Original Torpedo","1 820 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/eiroa/eiroa-the-first-20-years-robusto-prensado-50-x-5/","https://cigarday.ru/images/cms/thumbs/307a9e40c0cc354b01725bdd51b79a1927d12174/eiroa_the_first_20_years_robusto_prensado_auto_56_png_5_80.png","127 мм × 50 RG","Eiroa The First 20 Years Robusto Prensado 50 x 5","2 630 ₽","Eiroa","Honduras","Гондурасский бренд, основанный Julio Eiroa. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/la-aroma-del-caribe/la-aroma-del-caribe-pasion-marveloso/","https://cigarday.ru/images/cms/thumbs/fcd1caf25759ddfa7166362dcba09dd6d45baf4a/la_aroma_del_caribe_pasion_marveloso_auto_56_png_5_80.png","152 мм × 52 RG","La Aroma del Caribe Pasion Marveloso","2 480 ₽","La Aroma Del Caribe","Dominican Republic","Доминиканский бренд, известный своими ароматными сигарами с карибскими вкусами."
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-joya-red-toro/","https://cigarday.ru/images/cms/thumbs/3db028426ca6d3cbb737085c798a1591124024f8/joya_de_nicaragua_joya_red_toro1_auto_56_png_5_80.png","152 мм × 52 RG","Joya De Nicaragua Joya Red Toro","1 890 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/asylum/asylum-13-corojo-authentic-super-goliath-80-x-8/","https://cigarday.ru/images/cms/thumbs/1ae13b235b2a47dac359dfcbbf34890d02dc7c86/asylum_super_goliath_corojo_auto_56_png_5_80.png","203 мм × 80 RG","Asylum 13 Corojo Authentic Super Goliath 80 x 8","3 000 ₽","Asylum","Nicaragua","Никарагуанский бренд, производящий крепкие и интенсивные сигары."
"https://cigarday.ru/sigary/cle/c-l-e-signature-toro-54-x-6/","https://cigarday.ru/images/cms/thumbs/1fdd820059d08c1dffe4475a9d40eaba6e8cfc56/c_l_e_signature_toro_auto_56_png_5_80.png","152 мм × 54 RG","C.L.E. Signature Toro 54 x 6","3 150 ₽","C.L.E.","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/my-father/my-father-cedro-deluxe-cervantes/","https://cigarday.ru/images/cms/thumbs/7ced0ea3f0fb9ff626fb543837a31f7c040f3175/my_father_cedro_deluxe_cervantes1_auto_56_png_5_80.png","165 мм × 44 RG","My Father Cedro Deluxe Cervantes","2 550 ₽","My","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/la-aurora/la-aurora-guillermo-leon-sorona-gorda1/","","152 мм × 47 RG","La Aurora Guillermo Leon Сorona Gorda","2 650 ₽","La","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/la-aurora/la-aurora-guillermo-leon-belicoso1/","","154 мм × 52 RG","La Aurora Guillermo Leon Belicoso","2 810 ₽","La","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/asylum/asylum-13-pandemonium-70-x-8/","","215 мм × 70 RG","Asylum 13 Pandemonium 70 x 8","3 000 ₽","Asylum","Nicaragua","Никарагуанский бренд, производящий крепкие и интенсивные сигары."
"https://cigarday.ru/sigary/eiroa/eiroa-the-first-20-years-toro-prensado-54-x-6/","","152 мм × 54 RG","Eiroa The First 20 Years Toro Prensado 54 x 6","2 850 ₽","Eiroa","Honduras","Гондурасский бренд, основанный Julio Eiroa. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/buena-vista/buena-vista-incognito-short-robusto/","","101 мм × 54 RG","Buena Vista Incognito Short Robusto","1 960 ₽","Buena Vista","Dominican Republic","Доминиканский бренд, производящий сигары с карибскими вкусами."
"https://cigarday.ru/sigary/la-aurora/la-aurora-escogidos-gran-toro1/","","146 мм × 54 RG","Lа Aurora Escogidos Gran Toro","2 840 ₽","Lа","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/buena-vista/buena-vista-incognito-robusto/","","125 мм × 50 RG","Buena Vista Incognito Robusto","2 020 ₽","Buena Vista","Dominican Republic","Доминиканский бренд, производящий сигары с карибскими вкусами."
"https://cigarday.ru/sigary/paradiso/paradiso-revelation-prophet/","","127 мм × 54 RG","Paradiso Revelation Prophet","2 100 ₽","Paradiso","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/buena-vista/buena-vista-incognito-churchill/","","172 мм × 48 RG","Buena Vista Incognito Churchill","2 110 ₽","Buena Vista","Dominican Republic","Доминиканский бренд, производящий сигары с карибскими вкусами."
"https://cigarday.ru/sigary/my-father/my-father-don-pepin-garcia-blue-imperiales-torpedo/","","156 мм × 54 RG","My Father Don Pepin Garcia Blue Imperiales Torpedo","2 480 ₽","My","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/my-father/my-father-don-pepin-garcia-blue-delicias-churchill/","","178 мм × 50 RG","My Father Don Pepin Garcia Blue Delicias Churchill","2 400 ₽","My","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-joya-black-nocturno/","","158 мм × 46 RG","Joya De Nicaragua Black Nocturno","1 740 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/buena-vista/buena-vista-incognito-toro/","","152 мм × 50 RG","Buena Vista Incognito Toro","2 060 ₽","Buena Vista","Dominican Republic","Доминиканский бренд, производящий сигары с карибскими вкусами."
"https://cigarday.ru/sigary/joya-de-nicaragua/jdn-joya-black-toro/","","152 мм × 52 RG","Joya De Nicaragua Joya Black Toro","1 890 ₽","Joya","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/gurkha/gurkha-tyson-undisputed-habano-toro/","","152 мм × 54 RG","Gurkha Tyson Undisputed Habano Toro","4 500 ₽","Gurkha","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/la-aurora/la-aurora-guillermo-leon-sorona-gorda1/","https://cigarday.ru/images/cms/thumbs/8aa688404cb543c71c4956426b6e3bfbea34776b/la_aurora_guillermo_leon_corona_gordo_auto_56_png_5_80.png","152 мм × 47 RG","La Aurora Guillermo Leon Сorona Gorda","2 650 ₽","La","Unknown","Информация о бренде недоступна"
